"state","name","iata_code","latitude","longitude","city","zip","color"
"CA","Marina Municipal Airport","OAR",36.68190002,-121.762001,"Marina",93933,"#c479ff"
"CA","Point Mugu Naval Air Station (Naval Base Ventura Co)","NTD",34.120300293,-119.121002197,"Oxnard",93033,"#c479ff"
"CA","Jack Mc Namara Field Airport","CEC",41.78020096,-124.2369995,"Crescent City",95531,"#c479ff"
"CA","San Gabriel Valley Airport","EMT",34.086102,-118.035004,"El Monte",91731,"#c479ff"
"CA","San Francisco International Airport","SFO",37.6189994812012,-122.375,"South San Francisco",94080,"#c479ff"
"CA","Santa Cruz Sky Park","SRU",37.0503,-122.0315,"Scotts Valley",95066,"#c479ff"
"CA","Imperial County Airport","IPL",32.8342018127,-115.57900238,"Imperial",92251,"#c479ff"
"CA","Borrego Valley Airport","BXS",33.2589988708,-116.320999146,"Borrego Springs",92004,"#c479ff"
"CA","Gansner Field","GNF",39.943902,-120.945,"Quincy",95971,"#c479ff"
"CA","March ARB Airport","RIV",33.880699,-117.259003,"March Air Force Base",92518,"#c479ff"
"CA","General WM J Fox Airfield","WJF",34.74110031,-118.2190018,"Lancaster",93536,"#c479ff"
"CA","Tehachapi Municipal Airport","TSP",35.134998321533,-118.43900299072,"Tehachapi",93561,"#c479ff"
"CA","Redding Municipal Airport","RDD",40.50899887,-122.2929993,"Redding",96002,"#c479ff"
"CA","Meadows Field","BFL",35.43360138,-119.0569992,"Bakersfield",93308,"#c479ff"
"CA","Montgomery-Gibbs Executive Airport","MYF",32.8157,-117.139999,"San Diego",92123,"#c479ff"
"CA","Palmdale Regional/USAF Plant 42 Airport","PMD",34.62939835,-118.0849991,"Palmdale",93550,"#c479ff"
"CA","Salton Sea Airport","SAS",33.2414016724,-115.952003479,"Salton City",92275,"#c479ff"
"CA","Vandenberg Air Force Base","VBG",34.7373008728,-120.583999634,"Tangair",93437,"#c479ff"
"CA","Ontario International Airport","ONT",34.0559997558594,-117.600997924805,"Ontario",91761,"#c479ff"
"CA","Napa County Airport","APC",38.2132,-122.280998,"Napa",94558,"#c479ff"
"CA","Southern California Logistics Airport","VCV",34.5974998474,-117.383003235,"Victorville",92394,"#c479ff"
"CA","Mariposa Yosemite Airport","RMY",37.5108985901,-120.040000916,"Mariposa",95338,"#c479ff"
"CA","San Bernardino International Airport","SBD",34.0954017639,-117.23500061,"San Bernardino",92408,"#c479ff"
"CA","Inyokern Airport","IYK",35.65879822,-117.8300018,"Inyokern",93527,"#c479ff"
"CA","Half Moon Bay Airport","HAF",37.5134010315,-122.500999451,"Moss Beach",94038,"#c479ff"
"CA","Mammoth Yosemite Airport","MMH",37.62409973,-118.8379974,"Mammoth Lakes",93546,"#c479ff"
"CA","Two Harbors Amphibious Terminal","TWH",33.4322222222,-118.508611111,"Avalon",90704,"#c479ff"
"CA","Trona Airport","TRH",35.8125,-117.327003479,"Trona",93562,"#c479ff"
"CA","Bicycle Lake Army Air Field","BYS",35.2804985046,-116.629997253,"Fort Irwin",92310,"#c479ff"
"CA","Chino Airport","CNO",33.97470093,-117.637001,"Chino",91708,"#c479ff"
"CA","Mefford Field","TLR",36.15629959,-119.3259964,"Tulare",93274,"#c479ff"
"CA","Charles M. Schulz Sonoma County Airport","STS",38.50899887,-122.8130035,"Windsor",95492,"#c479ff"
"CA","El Centro NAF Airport (Vraciu Field)","NJK",32.829201,-115.671996,"El Centro",92243,"#c479ff"
"CA","Mojave Airport","MHV",35.05939865,-118.1520004,"Mojave",93501,"#c479ff"
"CA","Salinas Municipal Airport","SNS",36.662799835205,-121.60600280762,"Salinas",93905,"#c479ff"
"CA","Gillespie Field","SEE",32.826198577881,-116.97200012207,"Santee",92071,"#c479ff"
"CA","Marin County Airport - Gnoss Field","NOT",38.143600463867,-122.55599975586,"Novato",94945,"#c479ff"
"CA","Travis Air Force Base","SUU",38.262699127197,-121.92700195312,"Travis Afb",94535,"#c479ff"
"CA","Brackett Field","POC",34.091598510742,-117.78199768066,"La Verne",91750,"#c479ff"
"CA","Whiteman Airport","WHP",34.2593002319,-118.413002014,"Pacoima",91331,"#c479ff"
"CA","Hamilton Field","SRF",38.06,-122.51,"Novato",94949,"#c479ff"
"CA","Long Beach /Daugherty Field/ Airport","LGB",33.81769943,-118.1520004,"Long Beach",90846,"#c479ff"
"CA","Naval Outlying Field Imperial Beach (Ream Field)","NRS",32.56669998,-117.1169968,"Imperial Beach",91932,"#c479ff"
"CA","Catalina Air-Sea Terminal Heliport","SPQ",33.7491989136,-118.275001526,"San Pedro",90731,"#c479ff"
"CA","Livermore Municipal Airport","LVK",37.6934013367,-121.819999695,"Livermore",94550,"#c479ff"
"CA","Banning Municipal Airport","BNG",33.9230995178,-116.850997925,"Banning",92220,"#c479ff"
"CA","Lemoore Naval Air Station (Reeves Field) Airport","NLC",36.33300018,-119.9520035,"Lemoore Naval Air Station",93245,"#c479ff"
"CA","North Island Naval Air Station-Halsey Field","NZY",32.69919968,-117.2149963,"San Diego",92135,"#c479ff"
"CA","Mc Clellan Airfield","MCC",38.66759872,-121.401001,"McClellan Afb",95652,"#c479ff"
"CA","Ukiah Municipal Airport","UKI",39.125999450684,-123.20099639893,"Ukiah",95482,"#c479ff"
"CA","Hayward Executive Airport","HWD",37.659198761,-122.122001648,"Hayward",94545,"#c479ff"
"CA","Bermuda Dunes Airport","UDD",33.748401641846,-116.27500152588,"Indio",92203,"#c479ff"
"CA","Stockton Metropolitan Airport","SCK",37.894199371338,-121.2379989624,"Stockton",95206,"#c479ff"
"CA","Fullerton Municipal Airport","FUL",33.8720016479,-117.980003357,"Fullerton",92833,"#c479ff"
"CA","Brawley Municipal Airport","BWC",32.99290085,-115.5169983,"Brawley",92227,"#c479ff"
"CA","San Fernando Airport","SFR",34.289,-118.422,"San Fernando",91340,"#c479ff"
"CA","Jack Northrop Field Hawthorne Municipal Airport","HHR",33.922798,-118.334999,"Hawthorne",90250,"#c479ff"
"CA","Mesa Del Rey Airport","KIC",36.2280006409,-121.122001648,"King City",93930,"#c479ff"
"CA","Edwards Air Force Base","EDW",34.905399,-117.884003,"Edwards",93524,"#c479ff"
"CA","Oakdale Airport","ODC",37.75630188,-120.8000031,"Oakdale",95361,"#c479ff"
"CA","Los Banos Municipal Airport","LSN",37.06290054,-120.8690033,"Los Banos",93635,"#c479ff"
"CA","Norman Y. Mineta San Jose International Airport","SJC",37.362598,-121.929001,"San Jose",95110,"#c479ff"
"CA","Reid-Hillview Airport of Santa Clara County","RHV",37.332901001,-121.819000244,"San Jose",95122,"#c479ff"
"CA","Bob Hope Airport","BUR",34.2006988525391,-118.359001159668,"Sun Valley",91352,"#c479ff"
"CA","French Valley Airport","RBK",33.5741996765,-117.127998352,"Murrieta",92563,"#c479ff"
"CA","San Carlos Airport","SQL",37.511901855469,-122.25,"Belmont",94002,"#c479ff"
"CA","Santa Maria Pub/Capt G Allan Hancock Field","SMX",34.89889908,-120.4570007,"Santa Maria",93455,"#c479ff"
"CA","Santa Monica Municipal Airport","SMO",34.0158,-118.450996,"Santa Monica",90405,"#c479ff"
"CA","Fresno Chandler Executive Airport","FCH",36.73239899,-119.8199997,"Fresno",93706,"#c479ff"
"CA","San Diego International Airport","SAN",32.7336006165,-117.190002441,"San Diego",92101,"#c479ff"
"CA","Miramar Marine Corps Air Station - Mitscher Field","NKX",32.86840057,-117.1429977,"San Diego",92137,"#c479ff"
"CO","Rocky Mountain Metropolitan Airport","BJC",39.90879822,-105.1169968,"Broomfield",80021,"#7fac00"
"CO","Lamar Municipal Airport","LAA",38.0696983337,-102.68800354,"Lamar",81052,"#7fac00"
"CO","Eagle County Regional Airport","EGE",39.64260101,-106.9179993,"Gypsum",81637,"#7fac00"
"CO","City of Colorado Springs Municipal Airport","COS",38.805801,-104.700996,"Colorado Springs",80916,"#7fac00"
"CO","Animas Air Park","AMK",37.2032012939,-107.869003296,"Durango",81303,"#7fac00"
"CO","Yampa Valley Airport","HDN",40.48120117,-107.2180023,"Hayden",81639,"#7fac00"
"CO","Sterling Municipal Airport","STK",40.61529922,-103.2649994,"Sterling",80751,"#7fac00"
"CO","GreeleyâWeld County Airport","GXY",40.4374008179,-104.633003235,"Greeley",80631,"#7fac00"
"CO","Stevens Field","PGO",37.28630066,-107.0559998,"Pagosa Springs",81147,"#7fac00"
"CO","Glenwood Springs Municipal Airport","GWS",39.5083007812,-107.310997009,"Glenwood Springs",81601,"#7fac00"
"CO","Fremont County Airport","CNE",38.4280014038,-105.106002808,"Penrose",81240,"#7fac00"
"CO","Perry Stokes Airport","TAD",37.2593994141,-104.341003418,"Trinidad",81082,"#7fac00"
"CO","Northern Colorado Regional Airport","FNL",40.451804,-105.011,"Loveland",80538,"#7fac00"
"CO","North Fork Valley Airport","WPO",38.8316993713,-107.646003723,"Paonia",81428,"#7fac00"
"CO","Steamboat Springs Bob Adams Field","SBS",40.5163002,-106.8659973,"Steamboat Springs",80487,"#7fac00"
"CO","Harriet Alexander Field","SLT",38.538299560547,-106.04900360107,"Salida",81201,"#7fac00"
"CO","Limon Municipal Airport","LIC",39.2747993469,-103.666000366,"Limon",80828,"#7fac00"
"CO","Baca Grande Airfield","BCJ",37.9647777778,-105.776666667,"Crestone",81131,"#7fac00"
"CO","Centennial Airport","APA",39.57009888,-104.848999,"Englewood",80112,"#7fac00"
"CO","Boulder Municipal Airport","WBU",40.0393981934,-105.225997925,"Boulder",80301,"#7fac00"
"CO","Garfield County Regional Airport","RIL",39.526299,-107.726997,"Silt",81652,"#7fac00"
"CO","San Luis Valley Regional Bergman Field","ALS",37.434898,-105.866997,"Alamosa",81101,"#7fac00"
"CO","Grand Junction Regional Airport","GJT",39.1223983765,-108.527000427,"Grand Junction",81506,"#7fac00"
"CO","Telluride Regional Airport","TEX",37.9538002,-107.9079971,"Telluride",81435,"#7fac00"
"CO","Colorado Plains Regional Airport","AKO",40.1755981445,-103.222000122,"Akron",80720,"#7fac00"
"CO","Butts AAF (Fort Carson) Air Field","FCS",38.67839813,-104.7570038,"Colorado Springs",80902,"#7fac00"
"CO","Denver International Airport","DEN",39.861698150635,-104.672996521,"Denver",80249,"#7fac00"
"CO","Crested Butte Airpark","CSE",38.851918,-106.928341,"Crested Butte",81224,"#7fac00"
"CO","Lake County Airport","LXV",39.2202987671,-106.317001343,"Leadville",80461,"#7fac00"
"CO","Craig Moffat Airport","CIG",40.4952011108,-107.522003174,"Craig",81625,"#7fac00"
"CO","Pueblo Memorial Airport","PUB",38.2891006469727,-104.497001647949,"Pueblo",81001,"#7fac00"
"CO","Montrose Regional Airport","MTJ",38.5097999573,-107.893997192,"Montrose",81401,"#7fac00"
"CO","Cortez Municipal Airport","CEZ",37.3030014038,-108.627998352,"Cortez",81321,"#7fac00"
"CO","Gunnison Crested Butte Regional Airport","GUC",38.53390121,-106.9329987,"Gunnison",81230,"#7fac00"
"CO","Aspen-Pitkin Co/Sardy Field","ASE",39.22320175,-106.8690033,"Aspen",81611,"#7fac00"
"CO","Durango La Plata County Airport","DRO",37.1515007019,-107.753997803,"Durango",81303,"#7fac00"
"CO","USAF Academy Airfield","AFF",38.96969986,-104.8130035,"Colorado Springs",80920,"#7fac00"
"CO","Buckley Air Force Base","BFK",39.7016983032,-104.751998901,"Aurora",80017,"#7fac00"
"CT","Groton New London Airport","GON",41.3301010131836,-72.0450973510742,"Groton",6340,"#5f3fa3"
"CT","Griswold Airport","MPE",41.2711982727,-72.549697876,"Madison",6443,"#5f3fa3"
"CT","Bradley International Airport","BDL",41.9388999939,-72.6831970215,"Windsor Locks",6096,"#5f3fa3"
"CT","Igor I Sikorsky Memorial Airport","BDR",41.163501739502,-73.1261978149414,"Stratford",6615,"#5f3fa3"
"CT","Waterbury Oxford Airport","OXC",41.47859954834,-73.135200500488,"Oxford",6478,"#5f3fa3"
"CT","Hartford Brainard Airport","HFD",41.736698150635,-72.649398803711,"Hartford",6114,"#5f3fa3"
"CT","Tweed New Haven Airport","HVN",41.26369858,-72.88680267,"East Haven",6512,"#5f3fa3"
"CT","Danbury Municipal Airport","DXR",41.3714981079,-73.4822006226,"Danbury",6810,"#5f3fa3"
"CT","Rentschler Heliport","EHT",41.7517,-72.6253,"East Hartford",6118,"#5f3fa3"
"DC","Buzzards Point Seaplane Base","BZS",38.863,-77.011,"Washington",20024,"#976e00"
"DC","Bolling Air Force Base","BOF",38.8428993225,-77.0160980225,"Washington",20032,"#976e00"
"DE","New Castle Airport","ILG",39.67869949,-75.60649872,"New Castle",19720,"#acd44a"
"DE","Rehoboth Airport","REH",38.72,-75.122,"Rehoboth Beach",19971,"#acd44a"
"DE","Sussex County Airport","GED",38.68920135,-75.35890198,"Georgetown",19947,"#acd44a"
"DE","Dover Air Force Base","DOV",39.12950134,-75.46600342,"Dover",19901,"#acd44a"
"FL","Ocean Reef Club Airport","OCA",25.325399398804,-80.274803161621,"Key Largo",33037,"#ad007d"
"FL","Perry-Foley Airport","FPY",30.0692997,-83.58059692,"Perry",32348,"#ad007d"
"FL","Naval Air Station Key West/Boca Chica Field","NQX",24.57579994,-81.68890381,"Key West",33040,"#ad007d"
"FL","Northeast Florida Regional Airport","UST",29.9592,-81.339798,"Saint Augustine",32095,"#ad007d"
"FL","Fort Lauderdale Executive Airport","FXE",26.1972999573,-80.1707000732,"Fort Lauderdale",33309,"#ad007d"
"FL","Tyndall Air Force Base","PAM",30.0695991516,-85.5754013062,"Panama City",32403,"#ad007d"
"FL","Naval Station Mayport (Admiral David L. Mcdonald Field)","NRB",30.39109993,-81.42469788,"Atlantic Beach",32233,"#ad007d"
"FL","Lakeland Linder International Airport","LAL",27.988899,-82.018602,"Lakeland",33811,"#ad007d"
"FL","Patrick Air Force Base","COF",28.2348995209,-80.6100997925,"Patrick Afb",32925,"#ad007d"
"FL","Merritt Island Airport","COI",28.3416004181,-80.6855010986,"Merritt Island",32952,"#ad007d"
"FL","Northwest Florida Beaches International Airport","ECP",30.357106,-85.795414,"Panama City Beach",32413,"#ad007d"
"FL","Pensacola Naval Air Station/Forrest Sherman Field","NPA",30.35269928,-87.31860352,"Pensacola",32508,"#ad007d"
"FL","Miami International Airport","MIA",25.7931995391846,-80.2906036376953,"Miami",33126,"#ad007d"
"FL","Zephyrhills Municipal Airport","ZPH",28.2282009125,-82.1558990479,"Zephyrhills",33542,"#ad007d"
"FL","Gainesville Regional Airport","GNV",29.6900997162,-82.2717971802,"Gainesville",32609,"#ad007d"
"FL","Daytona Beach International Airport","DAB",29.179899,-81.058098,"Daytona Beach",32114,"#ad007d"
"FL","Orlando Executive Airport","ORL",28.5455,-81.332901,"Orlando",32803,"#ad007d"
"FL","Whiting Field Naval Air Station - North","NSE",30.7241993,-87.02189636,"Milton",32570,"#ad007d"
"FL","Okeechobee County Airport","OBE",27.2628002167,-80.8498001099,"Okeechobee",34972,"#ad007d"
"FL","Ocala International Airport - Jim Taylor Field","OCF",29.17259979,-82.22419739,"Ocala",34474,"#ad007d"
"FL","Space Coast Regional Airport","TIX",28.514799118042,-80.799201965332,"Titusville",32780,"#ad007d"
"FL","Jacksonville Executive at Craig Airport","CRG",30.3362998962,-81.5143966675,"Jacksonville",32225,"#ad007d"
"FL","Tallahassee Regional Airport","TLH",30.3964996337891,-84.3503036499023,"Tallahassee",32310,"#ad007d"
"FL","Lake City Gateway Airport","LCQ",30.1819992065,-82.5768966675,"Lake City",32025,"#ad007d"
"FL","Homestead ARB Airport","HST",25.48859978,-80.38359833,"Homestead",33033,"#ad007d"
"FL","Peter O Knight Airport","TPF",27.915599822998,-82.44930267334,"Tampa",33606,"#ad007d"
"FL","Sarasota Bradenton International Airport","SRQ",27.3953990936279,-82.5543975830078,"Sarasota",34243,"#ad007d"
"FL","Leesburg International Airport","LEE",28.82309914,-81.80870056,"Leesburg",34788,"#ad007d"
"FL","Dade Collier Training and Transition Airport","TNT",25.861799240112,-80.897003173828,"Ochopee",34141,"#ad007d"
"FL","Immokalee Regional Airport","IMM",26.43320084,-81.40100098,"Immokalee",34142,"#ad007d"
"FL","Tampa North Aero Park Airport","KYO",28.2213001251,-82.37449646,"Wesley Chapel",33559,"#ad007d"
"FL","Sebring Regional Airport","SEF",27.45639992,-81.3423996,"Sebring",33870,"#ad007d"
"FL","St Petersburg Clearwater International Airport","PIE",27.91020012,-82.68740082,"Clearwater",33762,"#ad007d"
"FL","Apalachicola Regional Airport","AAF",29.72750092,-85.02749634,"Apalachicola",32320,"#ad007d"
"FL","Cross City Airport","CTY",29.6354999542,-83.1047973633,"Cross City",32628,"#ad007d"
"FL","Marco Island Executive Airport","MRK",25.995001,-81.672501,"Naples",34114,"#ad007d"
"FL","Melbourne International Airport","MLB",28.1028003692627,-80.6453018188477,"Melbourne",32901,"#ad007d"
"FL","Tampa International Airport","TPA",27.9755001068115,-82.533203125,"Tampa",33607,"#ad007d"
"FL","Pensacola Regional Airport","PNS",30.473400115967,-87.186599731445,"Pensacola",32504,"#ad007d"
"FL","Port Largo Airport","KYL",25.09334,-80.42992,"Key Largo",33037,"#ad007d"
"FL","Palm Beach County Park Airport","LNA",26.59300041,-80.08509827,"Lake Worth",33462,"#ad007d"
"FL","Winter Haven Regional Airport - Gilbert Field","GIF",28.062901,-81.753304,"Winter Haven",33881,"#ad007d"
"FL","North Perry Airport","HWO",26.0012,-80.2407,"Hollywood",33025,"#ad007d"
"FL","Kissimmee Gateway Airport","ISM",28.2898006439,-81.4371032715,"Kissimmee",34741,"#ad007d"
"FL","Albert Whitted Airport","SPG",27.7651,-82.626999,"Saint Petersburg",33701,"#ad007d"
"FL","Charlotte County Airport","PGD",26.92020035,-81.9905014,"Punta Gorda",33982,"#ad007d"
"FL","Bartow Municipal Airport","BOW",27.9433994293,-81.7834014893,"Bartow",33830,"#ad007d"
"FL","Pompano Beach Airpark","PPM",26.247100830078,-80.111099243164,"Pompano Beach",33060,"#ad007d"
"FL","Jacksonville International Airport","JAX",30.4941005706787,-81.6878967285156,"Jacksonville",32218,"#ad007d"
"FL","Destin Executive Airport","DSI",30.40010071,-86.47149658,"Destin",32541,"#ad007d"
"FL","Palm Beach International Airport","PBI",26.6832008361816,-80.0955963134766,"West Palm Beach",33406,"#ad007d"
"FL","Palm Beach County Glades Airport","PHK",26.78499985,-80.69339752,"Pahokee",33476,"#ad007d"
"FL","Orlando Sanford International Airport","SFB",28.7775993347168,-81.2375030517578,"Sanford",32773,"#ad007d"
"FL","Destin-Ft Walton Beach Airport","VPS",30.4832,-86.525398,"Eglin Afb",32542,"#ad007d"
"FL","Naples Municipal Airport","APF",26.1525993347,-81.7752990723,"Naples",34104,"#ad007d"
"FL","Cecil Airport","VQQ",30.2187004089,-81.876701355,"Jacksonville",32215,"#ad007d"
"FL","Vero Beach Regional Airport","VRB",27.6556,-80.417901,"Vero Beach",32960,"#ad007d"
"FL","Page Field","FMY",26.58659935,-81.8632965088,"Fort Myers",33907,"#ad007d"
"FL","Boca Raton Airport","BCT",26.3784999847,-80.1076965332,"Boca Raton",33431,"#ad007d"
"FL","Mac Dill Air Force Base","MCF",27.84930038,-82.52120209,"Tampa",33616,"#ad007d"
"FL","Fort Lauderdale Hollywood International Airport","FLL",26.072599,-80.152702,"Fort Lauderdale",33315,"#ad007d"
"FL","The Florida Keys Marathon Airport","MTH",24.726101,-81.051399,"Marathon",33050,"#ad007d"
"FL","Lake Buena Vista STOLport","DWS",28.3994444444,-81.5712777778,"Orlando",32830,"#ad007d"
"FL","Witham Field","SUA",27.18169975,-80.22109985,"Stuart",34994,"#ad007d"
"FL","Miami Seaplane Base","MPB",25.778299331665,-80.170303344727,"Miami",33132,"#ad007d"
"FL","Miami-Opa Locka Executive Airport","OPF",25.907,-80.278397,"Opa-Locka",33054,"#ad007d"
"FL","Venice Municipal Airport","VNC",27.071599960327,-82.440299987793,"Venice",34285,"#ad007d"
"FL","Key West International Airport","EYW",24.5561008453369,-81.7595977783203,"Key West",33040,"#ad007d"
"FL","Whitehouse Naval Outlying Field","NEN",30.353900909424,-81.87190246582,"Jacksonville",32220,"#ad007d"
"FL","Southwest Florida International Airport","RSW",26.5361995697021,-81.7552032470703,"Fort Myers",33913,"#ad007d"
"FL","Clearwater Air Park","CLW",27.9766998291,-82.7586975098,"Clearwater",33765,"#ad007d"
"FL","Bob Sikes Airport","CEW",30.778799057,-86.522102356,"Crestview",32539,"#ad007d"
"FL","Avon Park Executive Airport","AVO",27.59119987,-81.52780151,"Avon Park",33825,"#ad007d"
"FL","Jacksonville Naval Air Station (Towers Field)","NIP",30.2358,-81.680603,"Jacksonville",32210,"#ad007d"
"FL","Kendall-Tamiami Executive Airport","TMB",25.6478996277,-80.432800293,"Miami",33196,"#ad007d"
"FL","St Lucie County International Airport","FPR",27.49510002,-80.36830139,"Fort Pierce",34946,"#ad007d"
"FL","Orlando International Airport","MCO",28.4293994903564,-81.3089981079102,"Orlando",32827,"#ad007d"
"FL","Duke Field","EGI",30.65040016,-86.52290344,"Destin",32540,"#ad007d"
"GA","Dobbins Air Reserve Base","MGE",33.91540146,-84.51629639,"Marietta",30069,"#019f43"
"GA","Decatur County Industrial Air Park","BGE",30.9715004,-84.63739777,"Bainbridge",39817,"#019f43"
"GA","Brunswick Golden Isles Airport","BQK",31.2588005065918,-81.4664993286133,"Brunswick",31525,"#019f43"
"GA","Valdosta Regional Airport","VLD",30.7824993133545,-83.2767028808594,"Valdosta",31601,"#019f43"
"GA","Waycross Ware County Airport","AYS",31.2490997314,-82.3955001831,"Waycross",31501,"#019f43"
"GA","Hartsfield Jackson Atlanta International Airport","ATL",33.6367,-84.428101,"Atlanta",30349,"#019f43"
"GA","Moultrie Municipal Airport","MGR",31.0848999023,-83.8032989502,"Moultrie",31768,"#019f43"
"GA","Barrow County Airport","WDR",33.98289871,-83.66739655,"Winder",30680,"#019f43"
"GA","Lee Gilmer Memorial Airport","GVL",34.27259827,-83.8302002,"Gainesville",30501,"#019f43"
"GA","Columbus Metropolitan Airport","CSG",32.516300201416,-84.9389038085938,"Columbus",31909,"#019f43"
"GA","Thomasville Regional Airport","TVI",30.901599884033,-83.881301879883,"Thomasville",31792,"#019f43"
"GA","W H 'Bud' Barron Airport","DBN",32.56439972,-82.98529816,"Dublin",31021,"#019f43"
"GA","Fulton County Airport Brown Field","FTY",33.7790985107,-84.5214004517,"Atlanta",30336,"#019f43"
"GA","Daniel Field","DNL",33.4664993286,-82.0393981934,"Augusta",30909,"#019f43"
"GA","Richard B Russell Airport","RMG",34.3506011963,-85.1579971313,"Rome",30165,"#019f43"
"GA","Harris County Airport","PIM",32.8406982422,-84.8824005127,"Pine Mountain",31822,"#019f43"
"GA","DeKalb Peachtree Airport","PDK",33.8755989075,-84.3020019531,"Atlanta",30341,"#019f43"
"GA","Macon Downtown Airport","MAC",32.82210159,-83.56199646,"Macon",31217,"#019f43"
"GA","Southwest Georgia Regional Airport","ABY",31.5354995727539,-84.1945037841797,"Albany",31721,"#019f43"
"GA","Augusta Regional At Bush Field","AGS",33.3698997497559,-81.9645004272461,"Augusta",30906,"#019f43"
"GA","Robins Air Force Base","WRB",32.6400985718,-83.5919036865,"Warner Robins",31098,"#019f43"
"GA","Athens Ben Epps Airport","AHN",33.948600769043,-83.326301574707,"Athens",30605,"#019f43"
"GA","Wright AAF (Fort Stewart)/Midcoast Regional Airport","LIY",31.889099,-81.562303,"Hinesville",31313,"#019f43"
"GA","Moody Air Force Base","VAD",30.9678001404,-83.1930007935,"Valdosta",31699,"#019f43"
"GA","Henry Tift Myers Airport","TMA",31.4290008545,-83.4885025024,"Tifton",31794,"#019f43"
"GA","Vidalia Regional Airport","VDI",32.192699432373,-82.371200561523,"Vidalia",30474,"#019f43"
"GA","Statesboro Bulloch County Airport","TBR",32.4827003479,-81.7369003296,"Statesboro",30461,"#019f43"
"GA","Middle Georgia Regional Airport","MCN",32.692798614502,-83.6492004394531,"Macon",31216,"#019f43"
"GA","Lawson Army Air Field (Fort Benning)","LSF",32.3372993469,-84.9913024902,"Fort Benning",31905,"#019f43"
"GA","Gwinnett County Briscoe Field","LZU",33.97809982,-83.96240234,"Lawrenceville",30045,"#019f43"
"GA","St Simons Island Airport","SSI",31.1518,-81.391296,"Saint Simons Island",31522,"#019f43"
"GA","Hunter Army Air Field","SVN",32.00999832,-81.14569855,"Savannah",31406,"#019f43"
"GA","Toccoa Airport - R.G. Letourneau Field","TOC",34.59379959,-83.29579926,"Toccoa",30577,"#019f43"
"GA","Dalton Municipal Airport","DNN",34.72290039,-84.87020111,"Dalton",30721,"#019f43"
"GA","Savannah Hilton Head International Airport","SAV",32.12760162,-81.20210266,"Savannah",31408,"#019f43"
"GA","LaGrange Callaway Airport","LGC",33.0089,-85.072601,"Lagrange",30240,"#019f43"
"GA","Sylvester Airport","SYV",31.558500289917,-83.895698547363,"Sylvester",31791,"#019f43"
"HI","Kaneohe Bay MCAS (Marion E. Carl Field) Airport","NGF",21.4505004883,-157.768005371,"Kailua",96734,"#e40087"
"HI","Kahului Airport","OGG",20.8986,-156.429993,"Kahului",96732,"#e40087"
"HI","Barking Sands Airport","BKH",22.0228004456,-159.785003662,"Kekaha",96752,"#e40087"
"HI","Kaanapali Airport","HKP",20.945,-156.69,"Lahaina",96761,"#e40087"
"HI","Molokai Airport","MKK",21.1529006958008,-157.095993041992,"Hoolehua",96729,"#e40087"
"HI","Wheeler Army Airfield","HHI",21.48349953,-158.0399933,"Wahiawa",96786,"#e40087"
"HI","Lihue Airport","LIH",21.9759998321533,-159.339004516602,"Lihue",96766,"#e40087"
"HI","Hana Airport","HNM",20.7956008911133,-156.014007568359,"Hana",96713,"#e40087"
"HI","Dillingham Airfield","HDH",21.5795001984,-158.197006226,"Waialua",96791,"#e40087"
"HI","Waimea Kohala Airport","MUE",20.0013008117676,-155.667999267578,"Kamuela",96743,"#e40087"
"HI","Bradshaw Army Airfield","BSF",19.760099411,-155.554000854,"Waikoloa Village",96743,"#e40087"
"HI","Hilo International Airport","ITO",19.721399307251,-155.048004150391,"Hilo",96720,"#e40087"
"HI","Kalaupapa Airport","LUP",21.21100044,-156.973999,"Kalaupapa",96742,"#e40087"
"HI","Daniel K Inouye International Airport","HNL",21.32062,-157.924228,"Honolulu",96819,"#e40087"
"HI","Waikoloa Heliport","WKL",19.9205,-155.8607,"Kamuela",96743,"#e40087"
"HI","Kalaeloa Airport","JRF",21.3074,-158.070009,"Kapolei",96707,"#e40087"
"HI","Upolu Airport","UPP",20.2653007507324,-155.860000610352,"Kapaau",96755,"#e40087"
"HI","Ellison Onizuka Kona International At Keahole Airport","KOA",19.738783,-156.045603,"Kailua Kona",96740,"#e40087"
"HI","Lanai Airport","LNY",20.7856006622314,-156.95100402832,"Lanai City",96763,"#e40087"
"HI","Kapalua Airport","JHM",20.9629001617432,-156.673004150391,"Lahaina",96761,"#e40087"
"HI","Port Allen Airport","PAK",21.896900177,-159.602996826,"Hanapepe",96716,"#e40087"
"HI","Princeville Airport","HPV",22.2091999054,-159.445999146,"Kilauea",96754,"#e40087"
"IA","Jefferson Municipal Airport","EFW",42.0102005,-94.34259796,"Jefferson",50129,"#3d4b9f"
"IA","Keokuk Municipal Airport","EOK",40.4598999023,-91.4284973145,"Keokuk",52632,"#3d4b9f"
"IA","Spencer Municipal Airport","SPW",43.165500640869,-95.202796936035,"Spencer",51301,"#3d4b9f"
"IA","Storm Lake Municipal Airport","SLB",42.5973014832,-95.2406997681,"Storm Lake",50588,"#3d4b9f"
"IA","Boone Municipal Airport","BNW",42.0495986938,-93.8476028442,"Boone",50036,"#3d4b9f"
"IA","Hampton Municipal Airport","HPT",42.7237014771,-93.2263031006,"Hampton",50441,"#3d4b9f"
"IA","Southeast Iowa Regional Airport","BRL",40.7831993103027,-91.1255035400391,"Burlington",52601,"#3d4b9f"
